Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar radiation
31.2,25.7,47.9454155,80.47325897,32.98719848,25.45586317,7.017172396,54.30764993,0.296397669,0.201004867,0.228195479,0.497839037,0,0,0,0,37.5372,127.085,28.7,0.6233,5219.050781
30.4,23.9,43.36799622,75.94194794,33.31408406,25.1518309,7.982154886,21.48202264,0.262859439,0.172553641,0.26286853,0.414178291,0,0,0,0,37.5507,126.988,132.118,0.5931,5267.225586
31.5,25.8,46.87489319,80.90415955,32.98301744,24.74002783,6.584349553,48.96832871,0.298036926,0.184200657,0.232572888,0.492721391,0,0,0,0,37.5776,127.083,59.8324,2.6865,5199.567383
31.4,25.5,41.79427338,75.14417267,34.07496389,26.18381634,7.641537964,20.43021568,0.330499374,0.179822197,0.272408388,0.480806242,0,0,0,0,37.4967,126.927,30.968,0.618,5204.627441
30.4,25.2,41.05117798,73.39347839,34.23492527,26.05634781,7.439776162,22.4552863,0.266566671,0.171391772,0.271525124,0.388352391,0,0,0,0,37.5507,126.937,30.0464,0.8552,5222.419434
30.3,23.4,50.84865952,85.99541473,31.97100896,24.51317607,6.862780492,83.93222515,0.309802374,0.187469947,0.296502879,0.453487046,0,0,0,0,37.4697,126.995,82.2912,2.2579,5184.143555
30.3,23.2,52.87221146,88.75004578,32.22368755,23.95796154,5.597592498,111.3976731,0.282109587,0.174435864,0.221440784,0.449122666,0,0,0,0,37.6181,127.099,53.4712,0.697,5219.497559
31.8,24.7,51.27161407,84.69644928,32.07061464,24.87739827,6.744686057,99.66155243,0.306977477,0.1831663,0.29821249,0.460737165,0,0,0,0,37.4832,127.024,56.4448,1.2313,5202.184082
29.9,24.4,43.43267441,76.22187805,33.20925977,25.36548958,6.906904707,56.56183489,0.232280183,0.169393687,0.227293418,0.390445323,0,0,0,0,37.5776,126.938,75.0924,1.7678,5248.685547
30.3,25,58.2427063,90.11063385,30.57789984,23.11445872,7.741424978,114.7540681,0.226281335,0.162954867,0.214046014,0.428002507,0,0,0,0,37.6181,127.004,146.554,4.7296,5299.466797
30.7,26.1,44.08166885,76.45069122,33.99741224,25.64118489,7.399225056,12.65908968,0.272782264,0.170404382,0.255896032,0.449174948,0,0,0,0,37.5507,127.04,26.298,0.5721,5211.047852
31.1,26.2,52.52330399,85.59229279,32.27836645,25.11622695,6.768980404,98.1740152,0.288403612,0.191241379,0.259631322,0.483817686,0,0,0,0,37.5102,127.086,21.9668,0.1332,5200.162598
31.6,26.1,45.29172134,75.3104248,33.34417989,26.09966008,6.535622319,85.82589785,0.271888233,0.176714548,0.328143448,0.456338211,0,0,0,0,37.5372,126.891,15.5876,0.1554,5200.321777
31,26.3,43.22246933,74.07110596,33.97885912,26.28843221,7.029196143,57.42079163,0.29857166,0.182885099,0.31810349,0.466030308,0,0,0,0,37.5237,126.909,17.2956,0.2223,5197.084473
31.4,26.4,42.16703415,74.27572632,34.1694924,26.18649695,7.689275543,10.6316703,0.302693838,0.177761073,0.286787274,0.440478085,0,0,0,0,37.5237,126.97,19.5844,0.2713,5206.499023
28.3,22.6,73.66584015,88.67181396,26.69661119,24.19035539,6.492666304,58.17036978,0.40803666,0.444254705,0.482120956,0.429081632,0,0,0,0,37.6046,126.991,212.335,2.785,5332.533691
31,23.7,67.52509308,83.38433838,28.53372731,25.5754701,5.417933633,37.04778735,0.34185076,0.435482143,0.496642232,0.444739216,0,0,0,0,37.6046,127.032,44.7624,0.5141,5191.268555
30.6,25,63.74094009,77.44098663,29.32340221,26.01369223,5.869900266,9.52453506,0.340219096,0.428364399,0.481959898,0.448334263,0,0,0,0,37.5776,127.058,33.3068,0.2661,5185.890137
31.7,25.3,79.95402527,94.21290588,27.24796943,24.72012853,4.507391572,57.71327913,0.414322171,0.384239884,0.509110999,0.432017715,0,0,0,0,37.645,127.022,45.716,2.5348,5176.915039
30.3,24,74.30730438,88.78137207,27.96025508,25.32953733,5.386809031,67.9964091,0.350004598,0.452218269,0.497549062,0.437006108,0,0,0,0,37.5507,127.135,35.038,0.5055,5176.493164
31.1,25.1,65.02173615,77.05464935,28.94868735,26.25899425,6.083847384,42.77401956,0.333252292,0.419755943,0.502963396,0.451556636,0,0,0,0,37.5102,127.042,54.6384,0.1457,5190.454102
31.6,26,76.06378937,88.88645935,28.43769343,24.9086214,4.233741601,84.81709703,0.354616011,0.354801472,0.468146991,0.443554895,0,0,0,0,37.5776,126.838,12.37,0.0985,5168.971191
30.7,24.7,65.45708466,77.96784973,29.43549978,26.52143611,6.21459955,38.76326688,0.344807862,0.414754018,0.45390666,0.443653913,0,0,0,0,37.4697,126.91,52.518,1.5629,5174.513672
31,24.2,70.57810211,89.06949615,28.76304776,25.08804336,4.98379161,62.61044157,0.395329682,0.341179819,0.430688381,0.414803596,0,0,0,0,37.4967,126.826,50.9312,0.4125,5198.822266
30.1,22.4,71.77994537,84.09098053,27.52422182,24.72964915,6.491915842,38.70685069,0.406229052,0.379530197,0.466292952,0.431360506,0,0,0,0,37.4562,126.955,208.507,5.1782,5148.257813
31.2,24.5,66.69326019,78.2138443,28.87357394,26.19642965,5.801857253,37.01676766,0.324829702,0.426392439,0.472900031,0.459803757,0,0,0,0,37.5372,127.085,28.7,0.6233,5190.547852
29.5,23.9,62.71722031,76.08026123,28.93209812,25.84863434,6.61494724,13.98679201,0.352634021,0.421934639,0.461234772,0.435607453,0,0,0,0,37.5507,126.988,132.118,0.5931,5238.246582
31,25.2,66.80197906,80.92367554,28.48495873,25.49959678,5.417790582,27.04253558,0.338141999,0.419306136,0.500384725,0.450429309,0,0,0,0,37.5776,127.083,59.8324,2.6865,5170.464355
31.3,24.9,60.62746811,71.55869293,30.12335391,27.11569567,6.305075039,13.67303352,0.356659661,0.417483976,0.46735892,0.43028849,0,0,0,0,37.4967,126.927,30.968,0.618,5175.822266
31,25.5,60.70241547,76.89268494,29.88146321,26.56713524,5.775583357,14.40481444,0.364779904,0.418538021,0.463063856,0.45649435,0,0,0,0,37.5507,126.937,30.0464,0.8552,5193.940918
29,22.9,70.870224,84.43379974,28.37239709,25.40378336,5.374985586,47.63465834,0.357733611,0.37228866,0.475280614,0.446307805,0,0,0,0,37.4697,126.995,82.2912,2.2579,5154.463867
30.5,23.7,72.85063934,87.90053558,27.9077854,24.87914778,3.879668017,46.36623438,0.348163005,0.440548804,0.552465399,0.445478482,0,0,0,0,37.6181,127.099,53.4712,0.697,5190.702148
31,23.7,69.82223511,81.85836792,28.39927659,25.87893508,5.339593649,56.29208088,0.331568843,0.398192002,0.491063535,0.459507618,0,0,0,0,37.4832,127.024,56.4448,1.2313,5173.03125
30.8,25.1,64.15440369,83.19549561,28.96489037,25.50184713,5.296753258,32.89946659,0.355876983,0.415304249,0.457874725,0.452767245,0,0,0,0,37.5776,126.938,75.0924,1.7678,5220.168945
30.7,24.4,78.79502869,92.93927002,26.73359604,24.15442141,6.484265665,58.09654252,0.474690236,0.387849761,0.466800873,0.422593758,0,0,0,0,37.6181,127.004,146.554,4.7296,5271.386719
30.7,25.6,62.42019653,75.90818787,29.76863116,26.34571924,6.245301545,9.310158968,0.351064092,0.413526785,0.476616252,0.442384569,0,0,0,0,37.5507,127.04,26.298,0.5721,5182.42627
31.4,25,69.8997345,81.38454437,28.54415079,26.18700692,5.354596436,62.98600801,0.329255391,0.423697433,0.476297435,0.458064422,0,0,0,0,37.5102,127.086,21.9668,0.1332,5171.381348
31.3,26,63.54050827,85.60849762,29.47476424,25.53428537,5.329140802,55.6717457,0.373140633,0.377791467,0.488332551,0.421683305,0,0,0,0,37.5372,126.891,15.5876,0.1554,5171.602051
32.1,26.4,61.58613205,77.42938995,29.96313395,26.56207984,5.675338755,38.45706662,0.378848876,0.404399024,0.476630926,0.422993918,0,0,0,0,37.5237,126.909,17.2956,0.2223,5168.284668
31.9,25.7,60.65069962,72.7250824,30.16793617,26.89130853,6.3106276,7.364636461,0.359224173,0.430521788,0.456939073,0.462847882,0,0,0,0,37.5237,126.97,19.5844,0.2713,5177.867676
23.3,21.6,59.37327194,90.43400574,30.13414887,23.09770536,8.652252793,119.2007442,0.251320866,0.120654552,0.180945309,0.17466138,0,0,0,0,37.6046,126.991,212.335,2.785,5304.412598
25.3,23.1,52.63702011,88.91956329,32.78795035,24.33033604,7.097956757,68.52650913,0.323759673,0.161383044,0.136735449,0.262845561,0,0,0,0,37.6046,127.032,44.7624,0.5141,5162.595703
25.4,23.4,47.66092682,84.2171936,33.75822551,24.90347571,7.382317066,14.49032497,0.334891977,0.155633977,0.113278121,0.234763139,0,0,0,0,37.5776,127.058,33.3068,0.2661,5157.235352
25.7,23.5,63.08654022,95.07265472,30.82373546,23.5290744,6.717509776,131.4386401,0.285675993,0.120818304,0.152365694,0.17586053,0,0,0,0,37.645,127.022,45.716,2.5348,5148.043945
25.6,23.1,59.6594162,91.22392273,31.37627737,24.21163537,6.659354826,129.5872363,0.386176453,0.128867097,0.186662415,0.296319001,0,0,0,0,37.5507,127.135,35.038,0.5055,5147.667969
25.6,23.8,50.71074677,82.72268677,32.9046315,25.29628756,7.372089883,58.59489051,0.312781242,0.148328003,0.143742345,0.255978371,0,0,0,0,37.5102,127.042,54.6384,0.1457,5161.604004
26.1,23.8,57.3442421,93.59934235,31.43865064,24.31861642,5.232105503,131.1087813,0.307463702,0.170230679,0.16696812,0.243583581,0,0,3.78E-05,0.079532704,37.5776,126.838,12.37,0.0985,5140.230957
24.8,23.2,49.55275345,81.41608429,33.0777382,25.41742056,6.864855697,76.45095305,0.249835708,0.172106031,0.145244214,0.300213404,0,0,0.408855379,0,37.4697,126.91,52.518,1.5629,5145.487793
25.6,23.5,55.29289246,94.51799774,31.8990857,24.1805945,5.97591727,113.8806332,0.280896689,0.149309119,0.279947354,0.455927604,0,0,1.450711469,1.605337272,37.4967,126.826,50.9312,0.4125,5170.14502
24.3,22.9,54.1108551,86.22668457,31.0769261,23.65726194,7.661355893,74.0754141,0.250407337,0.165872076,0.141377857,0.173081931,0,0,0.021714869,0,37.4562,126.955,208.507,5.1782,5117.305176
26.1,23.1,50.91040039,83.49685669,32.94964504,25.19984021,6.978711943,50.13482881,0.390348359,0.137241823,0.162259672,0.27494832,0,0,0,0,37.5372,127.085,28.7,0.6233,5162.046875
24.2,22.3,47.75754547,84.03912354,32.93801071,24.46799027,7.820306152,33.56967302,0.260552985,0.141033901,0.138333366,0.267855874,0,0,0.283499562,0,37.5507,126.988,132.118,0.5931,5209.300293
26,23.8,49.83547211,85.84063721,32.99000634,24.65297989,6.791070094,52.18927868,0.364505022,0.13460793,0.115806383,0.275642304,0,0,0,0,37.5776,127.083,59.8324,2.6865,5141.434082
25.3,23.7,45.8242836,77.67555237,34.58006596,25.7156889,7.30336379,44.60662186,0.25333398,0.164831534,0.117260192,0.282892452,0,0,0.914331039,0,37.4967,126.927,30.968,0.618,5147.032227
25.5,23.5,45.83818054,83.71814728,33.7535253,25.44071388,6.983477573,50.70128334,0.256984668,0.15678049,0.217277545,0.254962053,0,0,2.790493545,0,37.5507,126.937,30.0464,0.8552,5165.472656
24.8,23,55.63654709,85.51825714,31.5350439,24.48640185,6.785420289,88.06723758,0.295736467,0.164959596,0.168721323,0.183183992,0,0,0.038172747,0,37.4697,126.995,82.2912,2.2579,5124.78125
25.2,22.7,56.74078751,91.48787689,31.85085312,24.01251738,5.888600568,132.6743963,0.370485923,0.148509521,0.139328165,0.220241289,0,0,0,0,37.6181,127.099,53.4712,0.697,5161.928223
26.1,23.8,56.09352112,84.85253906,31.74615369,24.91720603,6.719961584,102.2476674,0.333455631,0.160416413,0.185927938,0.223259499,0,0,0.055348203,0,37.4832,127.024,56.4448,1.2313,5143.86377
25.2,23,49.90786362,88.93562317,32.45083301,24.57026285,6.776347647,54.5972207,0.270931749,0.149371085,0.229300242,0.21658798,0,0,0.003760518,0,37.5776,126.938,75.0924,1.7678,5191.696777
25.2,23.2,63.83089447,94.5584259,30.13917685,23.03202616,8.905458609,123.4596411,0.263723937,0.114959351,0.168634383,0.154405975,0,0,0,0,37.6181,127.004,146.554,4.7296,5243.202637
25.7,23.9,48.02544022,82.84005737,34.09274022,25.2328172,7.642392457,10.43871667,0.30479433,0.151805871,0.132304122,0.275480672,0,0,0,0,37.5507,127.04,26.298,0.5721,5153.790039
26.1,23.7,55.87049484,83.39203644,31.95919562,25.25152846,6.77945286,93.43622541,0.389789056,0.14588218,0.178469675,0.278446687,0,0,0,0,37.5102,127.086,21.9668,0.1332,5142.599121
26.1,24.1,50.36564636,88.94335938,32.97256777,24.86292585,6.251556764,93.89625072,0.2813669,0.152300811,0.309702821,0.409200453,0,0,2.14149634,0.193024129,37.5372,126.891,15.5876,0.1554,5142.875977
26.5,24.3,47.17818451,84.04884338,34.04253191,25.25796828,6.76047191,83.98403311,0.265932543,0.160018917,0.231543035,0.322590415,0,0,5.388001124,0.128746952,37.5237,126.909,17.2956,0.2223,5139.486328
25.7,24,45.90102768,80.52112579,34.9928254,25.50938664,7.463053236,38.19968134,0.26669135,0.148282222,0.117884068,0.237093419,0,0,1.466916243,0,37.5237,126.97,19.5844,0.2713,5149.236816
29.2,21.5,59.24028015,85.28312683,29.91538275,22.13205443,7.295952598,111.038305,0.306907301,0.08745181,0.480662905,0.271983078,0,0,0,0,37.6046,126.991,212.335,2.785,5275.070313
31.7,22.6,47.43687439,78.82628632,31.7039258,23.94249102,5.237799833,72.91825358,0.296354866,0.099261393,0.310762211,0.263409149,0,0,0,0,37.6046,127.032,44.7624,0.5141,5132.69873
32.3,23.8,40.18093109,78.477211,33.15786265,24.11430541,5.551412404,22.53656101,0.337124721,0.105280813,0.331325778,0.3013178,0,0,0,0,37.5776,127.058,33.3068,0.2661,5127.352051
31.6,23.6,61.61335373,90.01595306,29.78312068,22.67264754,5.051048934,124.7771111,0.270326897,0.09741027,0.429610425,0.197913782,0,0,0,0,37.645,127.022,45.716,2.5348,5118.115234
31.8,23.7,43.59274292,79.1494751,31.84463979,24.34830868,5.964576622,67.26764862,0.319980985,0.08845867,0.305064632,0.330632871,0,0,0,0.035553352,37.5102,127.042,54.6384,0.1457,5131.512695
31.5,24.5,59.76511002,88.62974548,29.79956371,24.17639807,5.415546199,150.8375189,0.27114308,0.150474449,0.309430909,0.357875933,0,0,0,0,37.5776,126.838,12.37,0.0985,5110.26416
31.1,23.8,47.6307106,81.46746063,31.82992518,24.08658494,5.601847351,78.41168046,0.260249782,0.107661772,0.398874702,0.468987455,0,0,0,0.336801122,37.4697,126.91,52.518,1.5629,5115.180664
31,24,53.44996262,86.07090759,30.57491528,23.52969992,5.456358771,120.8958308,0.275908521,0.124764119,0.287051476,0.439376409,0,0,0,0,37.4967,126.826,50.9312,0.4125,5140.238281
30,22.7,47.92631531,84.1860199,30.38818864,22.87902745,6.112961113,76.64287607,0.242041325,0.100065171,0.325554335,0.397545424,0,0,0,0.006374297,37.4562,126.955,208.507,5.1782,5084.998535
32,23.5,43.08993912,79.32337189,31.93666406,24.11758411,5.781815877,56.51565433,0.331319891,0.095041603,0.290122346,0.279150656,0,0,0,0,37.5372,127.085,28.7,0.6233,5132.311523
29.3,22.1,42.57689667,78.45822144,31.99969803,23.59031258,6.877662083,28.40016711,0.323510182,0.089533627,0.418944765,0.37953976,0,0,0.01261352,0,37.5507,126.988,132.118,0.5931,5179.077148
31.9,24.3,42.89684677,78.56944275,32.35683275,23.70756246,5.534185062,58.97583222,0.270965479,0.104431596,0.270182597,0.218880119,0,0,0,0,37.5776,127.083,59.8324,2.6865,5111.087891
31.6,23.8,43.99827576,78.27784729,33.20953454,24.41171352,6.031451066,39.8129127,0.303113531,0.097454506,0.420709305,0.518066279,0,0,0,0.291216935,37.4967,126.927,30.968,0.618,5116.991699
31.9,24.1,47.40197372,77.7715683,32.32620912,24.34605954,6.445172151,30.63280531,0.305488618,0.102359516,0.404445858,0.402849364,0,0,0.012630068,0,37.5507,126.937,30.0464,0.8552,5135.761719
30.6,22.9,48.85477066,85.90812683,31.02364645,23.38096563,5.711014092,95.86443671,0.225967751,0.093587125,0.276931499,0.403949639,0,0,0,0.030016303,37.4697,126.995,82.2912,2.2579,5093.864258
31.2,22.6,51.06147003,85.61155701,30.81622669,23.06800078,4.776822935,135.749623,0.268671474,0.102539945,0.276872628,0.200915336,0,0,0,0,37.6181,127.099,53.4712,0.697,5131.895996
31.4,23.7,49.01269913,84.1081543,31.07978194,23.77990034,5.735359083,108.5666548,0.266951667,0.093850055,0.275303816,0.332567986,0,0,0,0.009196606,37.4832,127.024,56.4448,1.2313,5113.475586
31.6,23.1,50.67993164,77.88943481,31.4952428,23.81216135,6.457481821,61.62415298,0.311640025,0.111134169,0.403359625,0.308261697,0,0,0,0,37.5776,126.938,75.0924,1.7678,5161.941406
32,23.1,59.66188049,89.77589417,29.46371309,22.17174171,6.29450498,121.7002943,0.318398876,0.086696461,0.383946903,0.227744699,0,0,0,0,37.6181,127.004,146.554,4.7296,5213.896973
31.7,23.8,39.83507919,76.67762756,32.89646702,24.2466621,6.222773651,17.08235053,0.38588795,0.094108551,0.350231372,0.404100259,0,0,0,0,37.5507,127.04,26.298,0.5721,5123.937988
32.1,24.1,48.41988373,82.27481842,31.20089951,24.04550934,5.126193573,97.66780837,0.34549526,0.088721191,0.317356036,0.250727824,0,0,0,0,37.5102,127.086,21.9668,0.1332,5112.584961
32.6,24.6,52.01947021,78.14749146,31.06751003,24.4569194,6.100403249,91.10749992,0.312433674,0.109747471,0.339693416,0.484549796,0,0,0,0,37.5372,126.891,15.5876,0.1554,5112.924805
32.7,24.9,48.55825043,76.79380035,31.73856786,24.65820204,6.043000023,59.45978133,0.310476865,0.102998178,0.363466043,0.512392715,0,0,0,0,37.5237,126.909,17.2956,0.2223,5109.454102
32.3,24.2,42.31559372,75.21681976,32.85540268,24.75511727,6.313530227,21.60884436,0.286619738,0.092659533,0.406538369,0.500531236,0,0,0,0.129551013,37.5237,126.97,19.5844,0.2713,5119.374023
28.2,21.1,62.50899124,88.93598175,26.79040498,21.760352,8.782101313,88.39788906,0.029019753,0.32015688,0.519346896,0.703042249,0,0,0,0,37.6046,126.991,212.335,2.785,5245.199219
30.5,20.5,55.24430847,81.69571686,29.23801429,23.57636369,5.940690031,55.3778046,0.102854734,0.386196363,0.510072892,0.746465382,0,0,0,0,37.6046,127.032,44.7624,0.5141,5102.277832
30.7,23.4,52.10374069,78.00995636,29.57358321,24.13714813,6.606598357,12.58909613,0.112228233,0.364566334,0.515683372,0.713694236,0,0,0,0,37.5776,127.058,33.3068,0.2661,5096.946289
31.3,22.4,64.63014221,93.85336304,27.48437465,22.36837694,6.602951109,98.53093672,0.057024778,0.337977157,0.535632502,0.699861256,0,0,0,0,37.645,127.022,45.716,2.5348,5087.650879
31.4,24.4,55.68605042,82.1469574,28.63000933,23.8996768,6.555618584,55.55358092,0.084338772,0.385202381,0.449910297,0.66582608,0,0,0,0,37.5102,127.042,54.6384,0.1457,5100.898926
31.8,24.9,60.42325974,84.26792908,27.89665343,24.60989602,5.950731973,127.6353674,0.104320741,0.36193487,0.486059832,0.716481164,0,0,0,0,37.5776,126.838,12.37,0.0985,5079.775879
31.1,23.5,56.60047531,79.2864151,28.26948328,23.91982896,6.560013672,50.79450766,0.101122946,0.372826544,0.475543286,0.635883016,0,0,0,0,37.4697,126.91,52.518,1.5629,5084.35498
31,24.5,60.96467972,84.81663513,27.63834507,23.20912062,6.577694754,86.22802822,0.076777034,0.40696684,0.447176663,0.614886414,0,0,0,0,37.4967,126.826,50.9312,0.4125,5109.80957
30.7,22.2,60.10186386,80.58110046,26.89514179,22.65053054,6.817061832,55.08228302,0.092735795,0.350166777,0.458785844,0.636774111,0,0,0,0,37.4562,126.955,208.507,5.1782,5052.172363
31.3,23.2,54.65180969,80.51948547,28.94309034,24.04045118,6.525221586,49.5862867,0.086389022,0.356728665,0.467027651,0.67929814,0,0,0,0,37.5372,127.085,28.7,0.6233,5102.056152
30,22.1,52.29388809,79.62241364,28.59378268,23.8292488,7.685051064,17.92983433,0.076486562,0.328761448,0.481878646,0.695625576,0,0,0,0,37.5507,126.988,132.118,0.5931,5148.331543
31.7,23.7,54.35491943,80.89250946,29.10930212,23.63871685,6.219927609,42.07156881,0.123605869,0.372401186,0.492917025,0.705877909,0,0,0,0,37.5776,127.083,59.8324,2.6865,5080.226563
31.5,24.1,52.68442535,75.12377167,29.00998934,24.44165409,7.283723791,17.55379438,0.095328912,0.342541967,0.472362753,0.665256433,0,0,0,0,37.4967,126.927,30.968,0.618,5086.431152
30.9,23.3,50.82813644,77.7614212,29.3335234,24.63403285,7.510609428,19.0132035,0.122431676,0.330750456,0.482064365,0.693629542,0,0,0,0,37.5507,126.937,30.0464,0.8552,5105.529785
30,21.9,60.16895294,83.97994995,27.78971208,23.17692176,6.669063568,68.57752554,0.072026728,0.332454474,0.448627581,0.652363065,0,0,0,0,37.4697,126.995,82.2912,2.2579,5062.422852
30.8,20.6,58.4226799,92.65828705,28.23435634,22.6242723,5.185168872,90.43301423,0.090232309,0.361296591,0.5177225,0.721784589,0,0,0,0,37.6181,127.099,53.4712,0.697,5101.342773
31.7,23.5,59.59674072,85.83154297,28.01649401,23.37335961,6.400449495,82.4304177,0.07030544,0.353972972,0.441185027,0.661382342,0,0,0,0,37.4832,127.024,56.4448,1.2313,5082.563477
31.1,23.4,53.63579941,79.35218811,28.80432665,23.89670158,7.492933353,47.30181217,0.075245429,0.360216075,0.497441358,0.710829789,0,0,0,0,37.5776,126.938,75.0924,1.7678,5131.66748
30.7,22,65.98403168,93.34723663,26.79375602,21.67622891,8.113941212,87.40896209,0.04096527,0.309220192,0.518926683,0.702689779,0,0,0,0,37.6181,127.004,146.554,4.7296,5184.058105
31.1,24.5,52.16320801,77.50266266,29.3865074,24.44569507,7.160134057,11.57215412,0.079215575,0.347293885,0.486283418,0.683359784,0,0,0,0,37.5507,127.04,26.298,0.5721,5093.562988
31.4,24.2,58.62366486,85.30938721,28.44754608,23.84061705,5.964269757,86.05910889,0.08198511,0.387340977,0.439696607,0.681881918,0,0,0,0,37.5102,127.086,21.9668,0.1332,5082.049805
32.7,24.9,54.45475006,77.71085358,28.72913459,24.56226821,7.348768294,79.51212517,0.103007616,0.360876077,0.4436326,0.689586398,0,0,0,0,37.5372,126.891,15.5876,0.1554,5082.452637
32.4,24.9,52.89824295,76.06981659,29.00149815,24.57662388,7.491276622,52.59068171,0.099828283,0.357331007,0.443581739,0.681848465,0,0,0,0,37.5237,126.909,17.2956,0.2223,5078.900391
